acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_peaks,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_peaks,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_peaks,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_peaks,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_peaks,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_peaks,mag_x_mean,mag_x_std,mag_x_min,mag_x_max,mag_x_range,mag_x_peaks,mag_y_mean,mag_y_std,mag_y_min,mag_y_max,mag_y_range,mag_y_peaks,mag_z_mean,mag_z_std,mag_z_min,mag_z_max,mag_z_range,mag_z_peaks,Label
0.359545,0.269092751,-0.1024,0.7582,0.8606,1,0.096045,0.42871331,-0.3728,1.0687,1.4415,2,-0.785005,0.217522097,-1.1664,-0.2926,0.8738,2,-0.083945,0.057760657,-0.175,0.0135,0.1885,2,0.20541,0.108778568,0.0262,0.3811,0.3549,1,0.21953,0.041985665,0.1356,0.2712,0.1356,3,23.99593,0.383358454,23.5746,24.8476,1.273,5,-2.41772,0.22987962,-2.7534,-2.0607,0.6927,6,-34.314775,0.272642341,-34.6523,-33.7321,0.9202,7,Walking
0.424445,0.49379157,-0.4753,1.0255,1.5008,1,0.24828,0.497349621,-0.8562,1.0285,1.8847,2,0.995795,0.517508022,-0.024,1.9386,1.9626,1,0.09599,0.139699452,-0.1163,0.3182,0.4345,1,0.0362,0.313946567,-0.5009,0.5551,1.056,1,-0.01085,0.048707859,-0.0834,0.1341,0.2175,2,25.328935,0.365488378,24.9056,25.9886,1.083,3,-3.091455,0.289991156,-3.5908,-2.7244,0.8664,4,-33.165735,0.384210419,-33.7815,-32.5367,1.2448,2,Walking
-0.419085,0.373278856,-0.9515,0.5356,1.4871,1,-1.31527,0.163444982,-1.6393,-1.0772,0.5621,1,0.273075,0.796776241,-0.645,2.1303,2.7753,1,0.034165,0.103269193,-0.1661,0.1614,0.3275,2,0.03078,0.177600449,-0.1999,0.3633,0.5632,2,0.250345,0.11079085,-0.0224,0.3712,0.3936,2,25.290795,0.088426192,25.0805,25.4566,0.3761,4,-4.090455,0.484981832,-4.9667,-3.4131,1.5536,5,-33.136615,0.179908444,-33.4689,-32.8484,0.6205,4,Walking
-0.65292,0.171767082,-0.9336,-0.3502,0.5834,2,-0.72615,0.260322701,-1.2076,-0.2422,0.9654,4,-0.811655,0.535672676,-1.6514,-0.0157,1.6357,1,-0.068995,0.108150573,-0.2059,0.1028,0.3087,1,0.01321,0.147650584,-0.2269,0.2863,0.5132,1,0.073585,0.112711034,-0.0878,0.2449,0.3327,2,25.233415,0.098093493,25.0568,25.4169,0.3601,5,-5.400675,0.23871023,-5.6902,-5.0372,0.653,5,-33.135295,0.148170211,-33.3708,-32.7943,0.5765,4,Walking
-0.45524,0.232557417,-0.7979,-0.0322,0.7657,1,0.0051,0.291586927,-0.3933,0.4714,0.8647,1,0.45307,0.615188121,-0.2123,1.4647,1.677,2,0.063825,0.070436105,-0.0431,0.1806,0.2237,1,-0.05153,0.120492544,-0.276,0.0899,0.3659,2,-0.09618,0.10378161,-0.2781,0.0253,0.3034,1,25.01145,0.196219215,24.6458,25.2933,0.6475,3,-5.13639,0.176328905,-5.4508,-4.9296,0.5212,6,-33.186065,0.154623036,-33.4712,-32.9133,0.5579,5,Walking
0.30426,0.450224287,-0.7818,0.7449,1.5267,2,-0.86176,0.507646591,-1.5044,0.0722,1.5766,2,0.248055,1.126806713,-1.5045,1.5847,3.0892,1,0.074365,0.20702098,-0.1937,0.4155,0.6092,1,0.048245,0.287352448,-0.3833,0.46,0.8433,1,-0.158045,0.091777898,-0.3159,-0.0265,0.2894,1,24.77314,0.380973115,24.2488,25.4108,1.162,3,-4.563485,0.357100336,-5.1908,-4.0944,1.0964,3,-33.43792,0.393896491,-33.9218,-32.7117,1.2101,4,Walking
0.58644,0.487221945,-0.0563,1.3967,1.453,1,-0.724985,0.308908874,-1.0965,-0.2141,0.8824,2,-0.39409,0.429686417,-1.1608,0.3342,1.495,1,-0.197315,0.13708264,-0.3803,0.1665,0.5468,0,-0.02315,0.160563908,-0.2032,0.2677,0.4709,1,-0.19133,0.150651416,-0.3927,0.0569,0.4496,1,25.2391,0.135780153,25.0412,25.4584,0.4172,7,-3.6943,0.865681841,-4.9294,-2.5546,2.3748,3,-32.9261,0.124139446,-33.1064,-32.6396,0.4668,5,Walking
0.79641,0.248402822,0.3968,1.2054,0.8086,1,0.2045,0.273494036,-0.3317,0.5898,0.9215,3,-0.24051,0.289737667,-0.673,0.4215,1.0945,1,0.11565,0.029780153,0.0652,0.1726,0.1074,3,0.013935,0.101473737,-0.1423,0.1698,0.3121,1,-0.01888,0.045839869,-0.0814,0.0745,0.1559,2,25.086845,0.204771752,24.8019,25.3694,0.5675,3,-2.66622,0.155030715,-2.9034,-2.4368,0.4666,4,-33.031065,0.155463058,-33.2941,-32.8144,0.4797,4,Walking
0.279045,0.304733845,-0.4484,0.7598,1.2082,2,-0.108495,0.644139231,-1.4012,0.61,2.0112,2,1.17193,0.840547876,-0.0846,2.6277,2.7123,1,0.050665,0.12218347,-0.1249,0.2172,0.3421,1,-0.073795,0.413836109,-0.7224,0.6108,1.3332,1,0.01715,0.048028112,-0.035,0.1587,0.1937,2,24.868885,0.55966316,23.9853,25.5808,1.5955,2,-3.459825,0.19537605,-3.7434,-3.0987,0.6447,4,-33.08579,0.309651422,-33.5956,-32.636,0.9596,2,Walking
-0.60652,0.272162895,-1.105,-0.3141,0.7909,2,-1.29203,0.197288431,-1.5406,-0.9544,0.5862,2,-0.243255,0.477038709,-1.0396,0.4145,1.4541,1,0.1524,0.156673808,-0.0147,0.4288,0.4435,1,-0.02441,0.283251616,-0.4365,0.5798,1.0163,0,0.178695,0.069793692,0.0659,0.2826,0.2167,1,24.38682,0.371601415,23.924,25.0215,1.0975,2,-4.970475,0.649760127,-5.6827,-3.5524,2.1303,2,-32.98016,0.303162172,-33.3802,-32.3787,1.0015,3,Walking
-0.557635,0.173754065,-0.7484,-0.2449,0.5035,2,-0.528385,0.48135824,-1.3719,0.2865,1.6584,1,-0.77711,0.402095155,-1.2618,-0.0898,1.172,1,-0.186545,0.094610647,-0.2723,0.0519,0.3242,1,0.103965,0.089941427,0.0081,0.2797,0.2716,1,0.01776,0.028862301,-0.0147,0.0814,0.0961,1,24.639,0.252712584,24.0899,24.8849,0.795,5,-5.260495,0.444033315,-5.7813,-4.4406,1.3407,3,-32.67646,0.180346673,-33.018,-32.4438,0.5742,5,Walking
-0.278425,0.202336326,-0.7189,-0.0114,0.7075,1,0.436795,0.236501561,0.0625,0.7882,0.7257,2,0.312015,0.392445817,-0.3341,0.8071,1.1412,1,-0.01448,0.063125887,-0.11,0.0798,0.1898,2,-0.206115,0.176151402,-0.6723,0.0836,0.7559,1,-0.096635,0.060849053,-0.1635,0.0434,0.2069,1,24.422855,0.328967165,23.6541,24.9326,1.2785,5,-4.37751,0.240677786,-4.733,-3.9948,0.7382,2,-32.745695,0.309465904,-33.3373,-32.2146,1.1227,7,Walking
0.53863,0.203365774,0.0742,0.8587,0.7845,3,-1.17476,0.379497641,-1.5687,-0.1786,1.3901,2,0.6893,0.57720339,-0.1277,1.379,1.5067,2,0.091995,0.249906355,-0.2476,0.445,0.6926,1,-0.059945,0.22625752,-0.6388,0.1852,0.824,1,-0.165155,0.053159895,-0.2789,-0.1019,0.177,2,23.048865,0.20155031,22.749,23.5826,0.8336,5,-3.644145,0.287834766,-4.0619,-3.1815,0.8804,2,-33.795835,0.166399403,-34.0187,-33.4255,0.5932,5,Walking
0.408685,0.216196508,0.0862,0.7672,0.681,0,-0.98746,0.435040462,-1.5663,-0.1958,1.3705,1,-0.592485,0.393505303,-0.9946,0.2387,1.2333,2,-0.041125,0.04743566,-0.1415,0.0215,0.163,2,0.18079,0.091383871,-0.024,0.3431,0.3671,2,-0.104675,0.114919001,-0.2763,0.0449,0.3212,2,23.708685,0.413122102,22.9258,24.2242,1.2984,3,-3.288145,0.277043768,-3.9366,-2.8681,1.0685,4,-33.210665,0.362625554,-33.8657,-32.7413,1.1244,5,Walking
0.55949,0.229202943,0.1546,0.8708,0.7162,3,0.11882,0.242252586,-0.2393,0.4624,0.7017,3,-0.397625,0.700081059,-0.937,1.2229,2.1599,1,-0.03523,0.053004642,-0.1463,0.0291,0.1754,2,-0.022795,0.144737333,-0.2545,0.218,0.4725,1,0.0301,0.050793907,-0.0533,0.0962,0.1495,1,24.25544,0.132227552,24.0365,24.535,0.4985,6,-3.007375,0.077044253,-3.1761,-2.8705,0.3056,7,-32.526515,0.156489537,-32.8447,-32.2341,0.6106,4,Walking
0.17605,0.32400041,-0.6256,0.6452,1.2708,2,-0.401565,0.572222875,-1.3618,0.3211,1.6829,2,1.39375,0.699305104,-0.3114,2.2751,2.5865,2,0.087845,0.108439575,-0.1102,0.4014,0.5116,2,0.187955,0.23187506,-0.2165,0.4499,0.6664,2,0.114555,0.042050226,0.051,0.1797,0.1287,1,24.37137,0.226089788,24.1019,24.9174,0.8155,6,-3.452255,0.337836639,-4.0877,-3.0001,1.0876,3,-32.22572,0.319886529,-32.6638,-31.537,1.1268,4,Walking
-0.73204,0.267987954,-1.1018,-0.311,0.7908,2,-1.35795,0.151461568,-1.6029,-1.1403,0.4626,2,-0.355155,0.663401891,-1.1771,0.7301,1.9072,1,0.03974,0.249733617,-0.2541,0.5039,0.758,2,-0.062125,0.210168437,-0.369,0.2351,0.6041,1,0.211545,0.059486708,0.0929,0.2895,0.1966,2,24.53344,0.424311776,24.0059,25.1949,1.189,3,-5.30683,0.426226936,-5.7335,-4.1521,1.5814,2,-31.53269,0.207022158,-31.8474,-31.2031,0.6443,4,Walking
-0.63431,0.142615167,-0.8567,-0.4472,0.4095,2,-0.26388,0.333392451,-1.0171,0.3774,1.3945,4,-0.59485,0.366374332,-1.1474,-0.1629,0.9845,2,-0.17669,0.12141922,-0.3842,-0.0078,0.3764,0,0.044575,0.077376805,-0.0954,0.1768,0.2722,2,0.12529,0.033968366,0.071,0.1793,0.1083,4,24.15887,0.087690884,24.0084,24.295,0.2866,5,-5.325575,0.24551704,-5.8616,-5.0417,0.8199,3,-31.38966,0.124989861,-31.6499,-31.1567,0.4932,5,Walking
-0.31159,0.33300462,-0.6915,0.2887,0.9802,2,0.18122,0.300413166,-0.3592,0.5854,0.9446,3,0.6511,0.424410268,-0.2712,1.2271,1.4983,2,0.015495,0.140325374,-0.1934,0.2276,0.421,2,-0.11505,0.146241555,-0.5102,0.0126,0.5228,3,0.027885,0.112746615,-0.1708,0.1803,0.3511,2,23.72344,0.234366187,23.2417,24.0917,0.85,4,-5.36513,0.164385331,-5.618,-5.0877,0.5303,5,-31.39439,0.094589777,-31.5866,-31.2486,0.338,5,Walking
0.661365,0.36817147,0.0949,1.2219,1.127,1,-1.265095,0.529404425,-1.9063,-0.0162,1.8901,1,0.16023,0.52540096,-0.5063,0.9736,1.4799,2,0.07229,0.159647064,-0.1536,0.2931,0.4467,1,-0.068265,0.203026726,-0.5118,0.2317,0.7435,1,-0.27514,0.059214714,-0.3635,-0.1649,0.1986,1,22.67523,0.200932536,22.3638,23.1601,0.7963,2,-4.835985,0.314558904,-5.4332,-4.4904,0.9428,3,-32.05344,0.165862716,-32.3509,-31.7671,0.5838,4,Walking
0.392405,0.266083155,0.0795,0.9653,0.8858,1,-0.59576,0.313109753,-0.9871,-0.0783,0.9088,2,-0.46112,0.13463372,-0.6662,-0.2156,0.4506,1,-0.192205,0.117249138,-0.3637,0.0085,0.3722,1,0.034475,0.084879667,-0.0642,0.1963,0.2605,1,-0.308845,0.093848657,-0.4845,-0.2142,0.2703,1,22.69849,0.119538755,22.5136,22.9721,0.4585,3,-2.71141,0.913399431,-4.513,-1.4916,3.0214,1,-31.911295,0.157642848,-32.1182,-31.5552,0.563,3,Walking
0.46627,0.302114172,-0.2085,0.8441,1.0526,1,0.02464,0.34269464,-0.4669,0.4761,0.943,1,-0.02551,0.658569202,-0.7978,1.0181,1.8159,3,-0.048155,0.158360325,-0.2662,0.2111,0.4773,1,0.077735,0.105209488,-0.0762,0.272,0.3482,1,-0.060565,0.105057676,-0.2686,0.0763,0.3449,1,22.8928,0.089566874,22.7528,23.0802,0.3274,4,-1.324345,0.233886698,-1.6662,-0.8112,0.855,2,-31.495165,0.184315624,-31.7494,-30.9858,0.7636,5,Walking
0.13428,0.195280838,-0.4093,0.4874,0.8967,2,-0.306045,0.881215379,-1.3237,0.9521,2.2758,2,1.05667,0.992539845,-1.2907,2.2251,3.5158,1,0.115725,0.266105498,-0.1401,0.5711,0.7112,2,0.08386,0.282579991,-0.3662,0.4041,0.7703,2,0.150205,0.102304386,0.0158,0.287,0.2712,1,22.8035,0.260980938,22.3802,23.1701,0.7899,3,-0.80061,0.418249712,-1.7551,-0.3548,1.4003,4,-31.25475,0.255833863,-31.6863,-30.7686,0.9177,5,Walking
-0.810805,0.119821373,-1.0099,-0.6028,0.4071,2,-1.26555,0.244703669,-1.6624,-0.8248,0.8376,1,-0.019895,0.972797309,-1.5781,1.2415,2.8196,1,0.176745,0.165173056,-0.0501,0.5407,0.5908,1,-0.140155,0.289069295,-0.5109,0.3116,0.8225,1,0.14759,0.082151469,0.0356,0.2958,0.2602,1,22.60259,0.514498271,21.9055,23.4428,1.5373,2,-2.958055,0.294873218,-3.3702,-2.0485,1.3217,3,-31.27444,0.336071331,-31.7239,-30.7104,1.0135,4,Walking
-0.472215,0.250652433,-0.8247,-0.1031,0.7216,2,-0.455005,0.428217422,-1.0944,0.0764,1.1708,1,-0.93567,0.329481126,-1.3694,-0.085,1.2844,2,-0.11902,0.091715863,-0.2341,0.1421,0.3762,1,0.16596,0.197618113,-0.0172,0.5081,0.5253,2,0.21435,0.035533301,0.1662,0.2891,0.1229,2,23.07059,0.246169722,22.5443,23.3703,0.826,4,-3.53952,0.099751479,-3.6733,-3.324,0.3493,5,-30.880725,0.21302052,-31.2521,-30.5841,0.668,4,Walking
-0.335175,0.169887142,-0.6589,-0.1141,0.5448,2,0.422995,0.264166401,-0.0683,0.7604,0.8287,3,0.368915,0.656192471,-0.5272,1.1631,1.6903,2,-0.01629,0.078653779,-0.0993,0.2055,0.3048,1,-0.09945,0.118119789,-0.2859,0.1187,0.4046,2,0.137665,0.083838758,0.0308,0.2646,0.2338,2,22.89374,0.267399322,22.4694,23.3699,0.9005,5,-3.65549,0.177457054,-3.9099,-3.252,0.6579,4,-31.1804,0.321691176,-31.5831,-30.6995,0.8836,5,Walking
0.368765,0.398035398,-0.4038,0.8073,1.2111,2,-0.7662,0.484943092,-1.3532,0.0864,1.4396,2,0.41239,0.424472829,-0.3741,0.8877,1.2618,2,0.11772,0.096782445,-0.0167,0.253,0.2697,1,-0.074595,0.209182491,-0.4571,0.1901,0.6472,1,-0.07208,0.080532991,-0.1758,0.06,0.2358,1,21.897615,0.287033457,21.5409,22.4165,0.8756,4,-3.953905,0.131580965,-4.1744,-3.7219,0.4525,4,-32.329875,0.272143295,-32.6848,-31.7145,0.9703,4,Walking
0.629405,0.38837209,0.1819,1.3602,1.1783,1,-0.85875,0.223574128,-1.1882,-0.4216,0.7666,1,-0.57661,0.43945009,-1.145,0.0551,1.2001,2,-0.09244,0.083525956,-0.2193,0.0702,0.2895,1,0.06926,0.086282897,-0.1098,0.1925,0.3023,2,-0.205165,0.084490102,-0.3192,-0.0427,0.2765,2,22.49449,0.327919269,21.9779,22.9502,0.9723,3,-3.292625,0.527003122,-4.0767,-2.5512,1.5255,3,-32.43769,0.114817851,-32.7444,-32.2736,0.4708,5,Walking
0.647835,0.318109148,0.2109,1.1329,0.922,1,-0.08091,0.177290634,-0.3169,0.2653,0.5822,2,-0.4386,0.497624612,-1.2067,0.7994,2.0061,1,-0.07597,0.0839285,-0.1847,0.0557,0.2404,1,0.098835,0.09704004,-0.0692,0.244,0.3132,1,-0.19156,0.113683246,-0.3409,0.0324,0.3733,0,23.244785,0.252246388,22.9255,23.7272,0.8017,6,-1.89602,0.423620603,-2.6164,-1.3321,1.2843,3,-32.22133,0.121657651,-32.4274,-31.9554,0.472,5,Walking
0.227765,0.328408607,-0.3739,0.7014,1.0753,1,-0.38214,0.636750904,-1.4542,0.345,1.7992,2,1.6046,0.817410284,-0.2884,2.8067,3.0951,2,-0.029265,0.173112799,-0.2473,0.3579,0.6052,1,0.004585,0.311091448,-0.4626,0.5081,0.9707,0,0.098655,0.06083132,0.0285,0.277,0.2485,1,23.531885,0.316452261,23.0628,23.9609,0.8981,3,-1.07918,0.164214614,-1.3166,-0.8179,0.4987,5,-32.39576,0.29635053,-32.9015,-31.9328,0.9687,5,Walking
-0.728505,0.225970353,-1.1605,-0.31,0.8505,2,-1.22706,0.202938097,-1.4322,-0.8187,0.6135,3,-0.374365,0.621459432,-1.4242,0.4159,1.8401,1,0.13312,0.167681089,-0.0719,0.4263,0.4982,2,-0.106075,0.282149887,-0.5841,0.4409,1.025,0,0.167435,0.132384898,0.003,0.3737,0.3707,2,23.52634,0.396129785,23.03,24.1643,1.1343,4,-2.82589,0.647701407,-3.4208,-1.3251,2.0957,3,-32.655585,0.328219834,-33.0934,-32.1586,0.9348,3,Walking
-0.736795,0.318962042,-1.2694,-0.2716,0.9978,2,-0.531985,0.40036399,-1.293,0.0858,1.3788,4,-0.450275,0.26620213,-1.0806,-0.0852,0.9954,3,-0.125395,0.098796308,-0.3262,0.04,0.3662,1,0.16611,0.064468472,0.0617,0.2884,0.2267,3,0.083815,0.04344704,-0.0114,0.1555,0.1669,4,23.959855,0.388838633,23.2125,24.5067,1.2942,4,-3.064295,0.20470027,-3.4495,-2.6366,0.8129,3,-32.69128,0.122730765,-32.9413,-32.5179,0.4234,5,Walking
-0.31843,0.140811804,-0.6897,-0.0929,0.5968,2,0.047615,0.272492668,-0.3793,0.5031,0.8824,2,0.44473,0.664531637,-0.6269,1.4263,2.0532,1,0.06058,0.114611115,-0.0904,0.2984,0.3888,1,-0.01226,0.10409884,-0.14,0.1885,0.3285,2,0.057435,0.051542073,-0.0329,0.1555,0.1884,1,24.380145,0.109527273,24.2276,24.5747,0.3471,4,-3.54071,0.245670818,-3.8217,-3.0597,0.762,3,-32.71856,0.178183373,-33.0415,-32.4222,0.6193,5,Walking
0.391595,0.583877087,-0.8806,1.0442,1.9248,1,-0.760105,0.664852239,-1.5802,0.2519,1.8321,1,0.13089,0.636181964,-1.0237,0.8125,1.8362,2,0.09725,0.157731793,-0.1534,0.2892,0.4426,1,-0.02734,0.295074613,-0.4934,0.4203,0.9137,1,-0.160165,0.117717392,-0.2909,0.1182,0.4091,1,24.160395,0.283185555,23.745,24.5108,0.7658,2,-4.07933,0.249511844,-4.5484,-3.7363,0.8121,4,-33.03158,0.269481474,-33.4207,-32.5083,0.9124,6,Walking
0.51305,0.353190873,0.0859,1.1001,1.0142,1,-0.833135,0.182420011,-1.023,-0.5281,0.4949,3,-0.307735,0.351461788,-0.9998,0.2483,1.2481,1,-0.175135,0.142912646,-0.3665,0.1722,0.5387,0,-0.034735,0.123605349,-0.2072,0.1746,0.3818,1,-0.256965,0.128811596,-0.4471,-0.0604,0.3867,0,24.434335,0.141374553,24.2193,24.6294,0.4101,2,-2.921045,0.824647074,-4.0579,-1.8032,2.2547,2,-32.98923,0.206705382,-33.3225,-32.6541,0.6684,3,Walking
0.614605,0.120455363,0.4214,0.8397,0.4183,2,0.052775,0.35464992,-0.485,0.5386,1.0236,1,-0.26267,0.218225686,-0.5548,0.2611,0.8159,1,0.024045,0.066494394,-0.0771,0.129,0.2061,2,0.120505,0.097592646,-0.0695,0.2713,0.3408,1,-0.02565,0.020427347,-0.0545,0.007,0.0615,3,24.91035,0.380867882,24.2936,25.4407,1.1471,5,-1.600145,0.111285873,-1.7879,-1.3623,0.4256,6,-32.889415,0.213056826,-33.3415,-32.473,0.8685,4,Walking
0.288345,0.281466404,-0.1135,0.7704,0.8839,2,-0.190665,0.521224268,-1.3422,0.405,1.7472,2,1.067205,0.336861397,0.4571,1.6014,1.1443,3,-0.037825,0.091141324,-0.2151,0.0753,0.2904,1,0.026415,0.121660886,-0.1882,0.1984,0.3866,1,0.09309,0.061328427,-0.0066,0.2226,0.2292,1,25.6236,0.110688355,25.4231,25.8232,0.4001,3,-2.106485,0.17719346,-2.3431,-1.8128,0.5303,6,-32.549765,0.128756352,-32.7379,-32.2905,0.4474,6,Walking
-0.451635,0.186878822,-0.776,0.0567,0.8327,1,-1.269185,0.181401189,-1.4944,-0.9452,0.5492,2,-0.1673,0.546258827,-0.9025,1.1276,2.0301,2,0.21513,0.159314758,-0.0051,0.5003,0.5054,2,-0.03906,0.213858672,-0.3697,0.2831,0.6528,1,0.2182,0.113962533,0.0466,0.3856,0.339,2,25.615925,0.199643953,25.3062,25.9274,0.6212,4,-4.09007,0.937496889,-5.0713,-2.277,2.7943,2,-32.551645,0.256057047,-32.8782,-32.1054,0.7728,3,Walking
-0.59646,0.138622323,-0.8582,-0.3651,0.4931,2,-0.66027,0.208804864,-0.9022,-0.2023,0.6999,3,-0.545605,0.118384232,-0.7863,-0.3589,0.4274,2,-0.142685,0.068344175,-0.2464,-0.0325,0.2139,1,0.00277,0.03426869,-0.0829,0.0518,0.1347,3,-0.01981,0.056400868,-0.0976,0.0791,0.1767,2,25.260105,0.065779583,25.1631,25.3971,0.234,5,-4.62633,0.308845903,-5.2068,-4.2419,0.9649,5,-32.814355,0.099256327,-33.0143,-32.6463,0.368,4,Walking
-0.34512,0.112978443,-0.4703,-0.1249,0.3454,3,0.376305,0.259477331,-0.1431,0.6574,0.8005,2,0.117855,0.401338994,-0.3339,0.8222,1.1561,2,0.00703,0.065142813,-0.159,0.1151,0.2741,2,-0.087285,0.053907312,-0.1753,0.0046,0.1799,2,0.034665,0.046443194,-0.0498,0.0865,0.1363,1,25.102015,0.165197537,24.8144,25.3691,0.5547,6,-4.229235,0.12842144,-4.3866,-3.9055,0.4811,5,-33.087845,0.232461224,-33.5673,-32.6671,0.9002,3,Walking
0.219915,0.348921239,-0.2734,0.7007,0.9741,3,-0.60383,0.645427338,-1.701,0.2123,1.9133,1,0.54376,0.447920605,-0.2582,1.1001,1.3583,3,0.029375,0.077169145,-0.0799,0.1711,0.251,1,-0.155485,0.14942709,-0.3426,0.1633,0.5059,1,-0.12768,0.109795549,-0.294,0.0103,0.3043,1,24.0445,0.453272769,23.4579,24.8651,1.4072,2,-4.411345,0.210271257,-4.7513,-3.9532,0.7981,6,-33.95837,0.311369784,-34.4034,-33.4291,0.9743,3,Walking
0.40983,0.338232193,-0.1342,0.955,1.0892,1,-1.0321,0.274560866,-1.7095,-0.7418,0.9677,1,-0.207845,0.287030562,-0.5746,0.275,0.8496,2,-0.07754,0.216383399,-0.3379,0.2416,0.5795,1,0.025985,0.151420066,-0.2023,0.2629,0.4652,1,-0.27346,0.109799346,-0.429,-0.114,0.315,1,23.895795,0.138990642,23.6779,24.1917,0.5138,4,-3.51314,0.688854724,-4.1484,-2.1459,2.0025,4,-34.194585,0.107442474,-34.3447,-33.9506,0.3941,4,Walking
0.59477,0.251392303,0.2266,0.9959,0.7693,1,-0.253405,0.301535027,-0.657,0.4859,1.1429,3,-0.733055,0.191564304,-1.0449,-0.3226,0.7223,2,-0.089455,0.072208472,-0.222,0.0331,0.2551,2,0.077855,0.116592991,-0.0772,0.3025,0.3797,2,-0.17758,0.042897186,-0.2405,-0.0759,0.1646,1,24.416805,0.212109277,24.1476,24.9185,0.7709,4,-1.35185,0.457706878,-2.0804,-0.6911,1.3893,3,-33.98922,0.178920009,-34.2533,-33.5427,0.7106,5,Walking
0.26119,0.240142747,-0.0582,0.7464,0.8046,2,0.203355,0.261981178,-0.2281,0.5773,0.8054,4,1.00101,0.671366617,-0.4871,1.7158,2.2029,3,-0.02966,0.054165371,-0.1592,0.0463,0.2055,2,0.021935,0.154037883,-0.2263,0.2454,0.4717,1,0.087345,0.089725373,-0.0618,0.2257,0.2875,1,24.91049,0.150582412,24.6758,25.1283,0.4525,4,-0.63465,0.192652873,-1.0157,-0.3102,0.7055,8,-33.728225,0.135565593,-33.9738,-33.4962,0.4776,5,Walking
-0.427395,0.393198575,-1.0604,0.1244,1.1848,1,-1.069705,0.316829097,-1.44,-0.3525,1.0875,1,0.063585,0.699013414,-0.8873,1.2714,2.1587,1,0.151365,0.086176837,0.0303,0.2955,0.2652,2,0.014445,0.162005406,-0.2595,0.2159,0.4754,2,0.281505,0.028506902,0.2247,0.3191,0.0944,4,25.309445,0.188755772,24.9764,25.6278,0.6514,4,-2.519025,0.971384978,-3.9219,-1.1143,2.8076,2,-33.164745,0.150880825,-33.4644,-32.9067,0.5577,5,Walking
-0.72752,0.065865557,-0.875,-0.5967,0.2783,2,-1.034985,0.277636439,-1.4787,-0.532,0.9467,1,-0.269085,0.294903471,-0.6533,0.1723,0.8256,1,-0.127185,0.111804858,-0.3013,0.0379,0.3392,1,0.012935,0.064715124,-0.1204,0.092,0.2124,1,0.18175,0.045179293,0.1208,0.2419,0.1211,2,24.639185,0.157366316,24.319,24.9346,0.6156,3,-4.30226,0.174139092,-4.5925,-3.9853,0.6072,4,-33.48503,0.175029406,-33.7856,-33.1631,0.6225,5,Walking
-0.45696,0.145557251,-0.7989,-0.2997,0.4992,2,0.06019,0.343299771,-0.5055,0.5062,1.0117,2,-0.16491,0.340837716,-0.5885,0.6455,1.234,1,-0.062135,0.078265978,-0.2395,0.0034,0.2429,2,-0.0402,0.108055551,-0.1951,0.0892,0.2843,2,0.09684,0.072173003,-0.0275,0.1794,0.2069,2,24.68515,0.130524356,24.3944,24.8804,0.486,7,-4.13478,0.119240281,-4.3032,-3.8524,0.4508,6,-33.66713,0.162053226,-34.0525,-33.4774,0.5751,5,Walking
-0.090705,0.333677985,-0.4492,0.485,0.9342,1,-0.19957,0.290154886,-0.8009,0.2199,1.0208,1,0.717755,0.374444103,0.2314,1.3299,1.0985,1,0.000325,0.132809265,-0.192,0.2197,0.4117,1,-0.19561,0.138968838,-0.4523,0.0188,0.4711,1,-0.086965,0.09912126,-0.2909,0.0179,0.3088,1,23.69162,0.489327115,22.8261,24.3522,1.5261,3,-4.222735,0.146314727,-4.5247,-3.9505,0.5742,4,-34.45963,0.400254066,-35.1571,-33.7992,1.3579,5,Walking
0.401285,0.387361968,-0.2456,0.9848,1.2304,1,-1.11001,0.158196289,-1.3736,-0.8055,0.5681,2,-0.095825,0.558881095,-0.8712,0.8622,1.7334,2,0.039525,0.220805036,-0.2832,0.3404,0.6236,1,0.11588,0.156156468,-0.0986,0.3814,0.48,1,-0.172785,0.083166431,-0.2992,-0.0475,0.2517,1,23.499235,0.233194488,22.9254,23.7903,0.8649,5,-3.849495,0.294998101,-4.3627,-3.2602,1.1025,4,-34.76721,0.159188862,-35.0839,-34.5417,0.5422,6,Walking
0.49808,0.183670217,0.2417,0.783,0.5413,2,-0.573645,0.282519988,-1.1294,-0.0808,1.0486,2,-0.781015,0.289083276,-1.1372,0.0613,1.1985,2,-0.128265,0.031886396,-0.1853,-0.0717,0.1136,3,0.12415,0.117014339,-0.0126,0.3327,0.3453,2,-0.10364,0.02546306,-0.1428,-0.0551,0.0877,3,24.25804,0.190518055,23.7726,24.4959,0.7233,4,-2.578525,0.424808895,-3.1644,-1.8644,1.3,4,-34.48894,0.125758862,-34.7666,-34.3064,0.4602,4,Walking
