time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2025-08-15T23:59:36.814Z,-0.3288,0.3174,0.8076,0.2929,-0.4119,0.0826,4.8693,18.3619,-41.8445
2025-08-15T23:59:36.825Z,-0.2433,0.2449,0.866,0.2687,-0.4174,0.0546,4.6655,18.2483,-42.1004
2025-08-15T23:59:36.835Z,-0.2064,0.1299,0.8019,0.2323,-0.3654,0.0373,4.6789,18.0132,-42.126
2025-08-15T23:59:36.846Z,-0.2695,0.0813,0.6324,0.192,-0.2354,0.0429,4.4612,18.0154,-42.2744
2025-08-15T23:59:36.855Z,-0.3319,0.1465,0.4694,0.1412,-0.0949,0.0665,4.2937,17.9334,-42.2843
2025-08-15T23:59:36.865Z,-0.3485,0.2249,0.486,0.0519,-0.0208,0.0963,4.1374,17.8928,-42.1627
2025-08-15T23:59:36.874Z,-0.3236,0.271,0.6036,-0.0593,-0.0482,0.1091,4.1529,17.7982,-42.0114
2025-08-15T23:59:36.885Z,-0.1873,0.2615,0.8787,-0.1647,-0.1571,0.0866,4.103,17.8497,-42.0756
2025-08-15T23:59:36.894Z,-0.0106,0.2356,1.2342,-0.2318,-0.2923,0.0373,4.1285,17.6925,-41.9927
2025-08-15T23:59:36.904Z,0.2711,0.1494,1.4383,-0.2266,-0.3466,-0.03,4.0082,17.9479,-41.961
2025-08-15T23:59:36.914Z,0.5315,-0.0621,1.4754,-0.1605,-0.3245,-0.0873,3.8265,18.017,-42.1175
2025-08-15T23:59:36.924Z,0.6256,-0.3604,1.4543,-0.0624,-0.2588,-0.1315,3.7291,18.1969,-41.9561
2025-08-15T23:59:36.934Z,0.5792,-0.577,1.2815,0.0494,-0.1638,-0.1483,3.5067,18.2169,-41.92
2025-08-15T23:59:36.944Z,0.4621,-0.6358,0.9963,0.1567,-0.0459,-0.1345,3.5087,18.1948,-41.8558
2025-08-15T23:59:36.954Z,0.4082,-0.6966,0.6565,0.2463,0.057,-0.0968,3.3711,18.155,-41.924
2025-08-15T23:59:36.964Z,0.3934,-0.8081,0.2644,0.3024,0.1447,-0.0646,3.4106,17.9692,-41.9368
2025-08-15T23:59:36.974Z,0.4486,-0.9531,-0.0437,0.3338,0.193,-0.0472,3.4016,17.8342,-42.1554
2025-08-15T23:59:36.984Z,0.4982,-1.047,-0.3513,0.3386,0.211,-0.0455,3.5233,17.7001,-42.1177
2025-08-15T23:59:36.995Z,0.5124,-1.0951,-0.6636,0.3211,0.2275,-0.0549,3.7309,17.4176,-42.1934
2025-08-15T23:59:37.004Z,0.5161,-1.0876,-0.9637,0.2955,0.2617,-0.0601,3.7703,17.4481,-42.2076
2025-08-15T23:59:37.014Z,0.4975,-1.1219,-1.2615,0.272,0.3046,-0.0461,3.9029,17.3821,-42.1528
2025-08-15T23:59:37.024Z,0.4508,-1.1545,-1.4988,0.2598,0.3442,-0.0268,4.0099,17.1789,-41.911
2025-08-15T23:59:37.034Z,0.3764,-1.1495,-1.5972,0.2455,0.3544,-0.0066,4.0868,17.1062,-41.8609
2025-08-15T23:59:37.044Z,0.3649,-1.0975,-1.5683,0.2306,0.3182,0.0091,4.3568,17.0509,-42.0658
2025-08-15T23:59:37.054Z,0.3819,-1.0437,-1.6049,0.2147,0.2657,0.024,4.3741,16.8728,-42.1217
2025-08-15T23:59:37.064Z,0.4077,-1.0145,-1.5429,0.1831,0.1637,0.0265,4.4199,16.7651,-42.2162
2025-08-15T23:59:37.074Z,0.4103,-0.9985,-1.3772,0.1346,0.0176,0.0115,4.4219,16.7196,-42.1506
2025-08-15T23:59:37.084Z,0.4201,-0.9316,-1.1053,0.0692,-0.1669,-0.02,4.3835,16.735,-42.1234
2025-08-15T23:59:37.094Z,0.5274,-0.8363,-0.8474,0.013,-0.3345,-0.065,4.4964,16.6099,-42.1387
2025-08-15T23:59:37.103Z,0.6918,-0.8155,-0.7142,-0.0255,-0.4525,-0.1178,4.2889,16.8058,-42.0498
2025-08-15T23:59:37.114Z,0.7292,-0.8613,-0.5666,-0.0601,-0.5197,-0.1755,4.0375,16.8443,-41.8881
2025-08-15T23:59:37.124Z,0.6229,-0.8486,-0.373,-0.1026,-0.5586,-0.2305,3.7559,16.8227,-41.8901
2025-08-15T23:59:37.134Z,0.4784,-0.8082,-0.2788,-0.1496,-0.5419,-0.2682,3.4698,16.9172,-42.3338
2025-08-15T23:59:37.144Z,0.3603,-0.8537,-0.3588,-0.1975,-0.4559,-0.2739,3.3256,16.9404,-42.3165
2025-08-15T23:59:37.154Z,0.1925,-0.8783,-0.4041,-0.2559,-0.3468,-0.2657,2.9501,17.0731,-42.1811
2025-08-15T23:59:37.164Z,-0.0133,-0.8419,-0.3325,-0.3316,-0.2343,-0.2415,2.7278,17.1462,-42.1354
2025-08-15T23:59:37.174Z,-0.1207,-0.7432,-0.2493,-0.4129,-0.1227,-0.1933,2.5523,17.2678,-42.3314
2025-08-15T23:59:37.184Z,-0.1299,-0.6782,-0.2846,-0.4809,0.0017,-0.128,2.5127,17.4768,-42.0197
2025-08-15T23:59:37.194Z,-0.1566,-0.6621,-0.2473,-0.5283,0.0891,-0.0607,2.7162,17.8186,-41.9523
2025-08-15T23:59:37.204Z,-0.222,-0.6034,-0.1168,-0.5528,0.1221,-0.0019,2.6872,17.8902,-41.9877
2025-08-15T23:59:37.214Z,-0.2693,-0.4922,0.0214,-0.5555,0.1132,0.0601,2.7294,18.1182,-41.7308
2025-08-15T23:59:37.224Z,-0.1934,-0.3852,0.0561,-0.5204,0.0845,0.1242,2.6985,18.2176,-41.8039
2025-08-15T23:59:37.234Z,-0.0836,-0.3512,0.003,-0.4567,0.0681,0.1807,2.7776,18.4485,-41.7885
2025-08-15T23:59:37.244Z,-0.0006,-0.3398,-0.0917,-0.3723,0.0545,0.2285,2.8829,18.5623,-41.5854
2025-08-15T23:59:37.254Z,0.0543,-0.2799,-0.1656,-0.2795,0.0195,0.2718,2.903,18.7161,-41.5134
2025-08-15T23:59:37.264Z,0.132,-0.1565,-0.2861,-0.2024,-0.0141,0.3121,2.8684,18.6755,-41.868
2025-08-15T23:59:37.274Z,0.2742,-0.0151,-0.4596,-0.1318,-0.023,0.3478,2.9462,18.8493,-41.491
2025-08-15T23:59:37.284Z,0.3953,0.054,-0.6499,-0.0757,-0.0209,0.3593,3.0274,18.9424,-41.5235
2025-08-15T23:59:37.294Z,0.4844,0.0794,-0.7051,-0.0519,-0.0374,0.3514,3.2436,18.797,-41.3703
2025-08-15T23:59:37.304Z,0.5654,0.16,-0.7695,-0.0647,-0.0736,0.3264,3.1023,18.8759,-41.4412
2025-08-15T23:59:37.314Z,0.6246,0.3022,-0.765,-0.1126,-0.1124,0.301,2.974,19.0114,-41.6097
2025-08-15T23:59:37.324Z,0.704,0.3934,-0.6943,-0.1634,-0.1607,0.2731,2.8665,19.0289,-41.5538
2025-08-15T23:59:37.334Z,0.706,0.3872,-0.6362,-0.2171,-0.194,0.2491,2.8885,19.1534,-41.4457
2025-08-15T23:59:37.344Z,0.6336,0.3541,-0.4749,-0.2477,-0.2312,0.2198,3.0391,19.1979,-41.1094
2025-08-15T23:59:37.354Z,0.5873,0.2903,-0.3438,-0.2539,-0.2386,0.2022,2.8293,19.2798,-41.3486
2025-08-15T23:59:37.364Z,0.6271,0.2362,-0.2914,-0.2438,-0.1978,0.2007,2.8139,19.4365,-41.304
2025-08-15T23:59:37.374Z,0.6415,0.1873,-0.2895,-0.217,-0.1224,0.2089,2.7311,19.6109,-41.096
2025-08-15T23:59:37.383Z,0.583,0.1875,-0.2456,-0.1824,-0.0382,0.2224,2.7567,19.599,-41.0288
2025-08-15T23:59:37.394Z,0.565,0.2161,-0.2129,-0.1532,0.0448,0.2353,2.8294,19.6722,-40.8292
2025-08-15T23:59:37.404Z,0.6015,0.3238,-0.2478,-0.1302,0.1364,0.2503,2.7761,19.6477,-40.9467
2025-08-15T23:59:37.414Z,0.6328,0.4411,-0.3582,-0.102,0.2314,0.2648,2.898,19.6567,-40.9852
2025-08-15T23:59:37.424Z,0.609,0.4952,-0.4578,-0.0763,0.3067,0.2691,3.0664,19.6076,-40.7058
2025-08-15T23:59:37.433Z,0.5254,0.566,-0.49,-0.0586,0.3439,0.262,3.2111,19.7133,-40.776
2025-08-15T23:59:37.443Z,0.4114,0.6539,-0.4516,-0.0436,0.3361,0.2544,3.508,19.6711,-40.7654
2025-08-15T23:59:37.454Z,0.4245,0.7696,-0.4181,-0.029,0.3197,0.248,3.5462,19.6992,-40.9096
2025-08-15T23:59:37.464Z,0.4604,0.7942,-0.3861,0.0004,0.298,0.2371,3.5964,19.6325,-40.8095
2025-08-15T23:59:37.474Z,0.4705,0.7487,-0.3286,0.0342,0.2522,0.2203,3.7131,19.6464,-40.8094
2025-08-15T23:59:37.483Z,0.4456,0.7091,-0.2182,0.0518,0.1881,0.1851,3.8484,19.6907,-40.7401
2025-08-15T23:59:37.496Z,0.4401,0.7347,-0.008,0.0302,0.0294,0.1337,3.9817,19.7109,-40.6137
2025-08-15T23:59:37.504Z,0.4921,0.7685,0.2369,0.0302,0.0294,0.1337,4.2633,19.5788,-40.638
2025-08-15T23:59:37.514Z,0.5578,0.6879,0.468,0.0304,-0.023,0.1178,4.3469,19.5214,-40.8307
2025-08-15T23:59:37.526Z,0.6066,0.5201,0.6754,0.0664,-0.0487,0.0779,4.1258,19.6005,-40.4618
2025-08-15T23:59:37.533Z,0.6149,0.4151,0.9232,0.0664,-0.0487,0.0779,4.1263,19.5465,-40.5853
2025-08-15T23:59:37.546Z,0.6311,0.3876,1.0418,0.1953,0.1958,0.0459,4.1311,19.5639,-40.6612
2025-08-15T23:59:37.556Z,0.6128,0.3459,0.8765,0.2744,0.3799,0.0484,4.1716,19.2981,-40.8032
2025-08-15T23:59:37.564Z,0.5061,0.3056,0.6932,0.2744,0.3799,0.0484,4.2482,19.1967,-40.754
2025-08-15T23:59:37.575Z,0.2734,0.3743,0.5134,0.311,0.5219,0.0618,4.395,19.1943,-40.8647
2025-08-15T23:59:37.583Z,0.0604,0.4791,0.4174,0.311,0.5219,0.0618,4.4394,19.1805,-41.0235
2025-08-15T23:59:37.596Z,-0.0181,0.4825,0.4185,0.2178,0.2385,0.0183,4.6998,19.0874,-40.9755
2025-08-15T23:59:37.605Z,-0.0164,0.4544,0.4691,0.1442,0.0084,-0.0516,4.9566,18.9253,-41.0242
2025-08-15T23:59:37.616Z,0.0312,0.4281,0.7609,0.0816,-0.2376,-0.1302,5.0465,18.8005,-40.9408
2025-08-15T23:59:37.625Z,0.1221,0.3946,1.2666,0.0816,-0.2376,-0.1302,5.0028,18.6955,-40.9986
2025-08-15T23:59:37.633Z,0.3254,0.2449,1.5972,0.0607,-0.384,-0.204,4.8438,18.7028,-41.1969
2025-08-15T23:59:37.645Z,0.4698,-0.053,1.734,0.1089,-0.3778,-0.3167,4.5714,18.8566,-41.0822
2025-08-15T23:59:37.655Z,0.4153,-0.3255,1.9107,0.153,-0.2767,-0.3422,4.5218,18.6506,-41.0789
2025-08-15T23:59:37.666Z,0.3474,-0.5336,1.9414,0.153,-0.2767,-0.3422,4.3006,18.5903,-41.0656
2025-08-15T23:59:37.675Z,0.3287,-0.7851,1.7255,0.2821,0.134,-0.2973,4.1185,18.6225,-41.0505
2025-08-15T23:59:37.683Z,0.3397,-1.1287,1.361,0.2821,0.134,-0.2973,4.067,18.4457,-41.0278
2025-08-15T23:59:37.695Z,0.2873,-1.4025,0.8981,0.3574,0.6894,-0.1438,4.1766,18.242,-41.2524
2025-08-15T23:59:37.705Z,0.2484,-1.5204,0.3929,0.3595,0.9432,-0.0364,4.2323,18.1026,-41.2553
2025-08-15T23:59:37.715Z,0.23,-1.5429,-0.1641,0.3595,0.9432,-0.0364,4.4983,17.9031,-41.3443
2025-08-15T23:59:37.725Z,0.121,-1.4435,-0.6369,0.3477,1.1335,0.0565,4.8339,17.924,-41.2087
2025-08-15T23:59:37.733Z,0.0154,-1.2933,-0.975,0.335,1.2302,0.1283,5.2427,17.9563,-41.3431
2025-08-15T23:59:37.745Z,-0.0281,-1.1449,-1.3208,0.327,1.2272,0.2175,5.9599,17.7583,-41.2412
2025-08-15T23:59:37.755Z,-0.0871,-1.0012,-1.6396,0.3229,1.1181,0.2282,6.3572,17.8453,-41.0963
2025-08-15T23:59:37.765Z,-0.1991,-0.8632,-1.8391,0.3054,0.9209,0.2158,6.951,17.632,-41.0246
2025-08-15T23:59:37.775Z,-0.3164,-0.7433,-1.8675,0.2773,0.6398,0.1804,7.3196,17.401,-41.1525
2025-08-15T23:59:37.785Z,-0.4164,-0.6183,-1.814,0.2364,0.3009,0.1235,7.5465,17.2428,-40.9927
2025-08-15T23:59:37.795Z,-0.5367,-0.5312,-1.6367,0.1917,-0.0707,0.0458,7.664,17.3814,-41.0289
2025-08-15T23:59:37.805Z,-0.5992,-0.4915,-1.3473,0.1491,-0.4344,-0.0384,7.7787,17.1986,-40.9855
2025-08-15T23:59:37.815Z,-0.5416,-0.5228,-0.9867,0.1154,-0.7223,-0.1043,7.8164,17.1676,-41.0069
2025-08-15T23:59:37.824Z,-0.3968,-0.6578,-0.6468,0.1154,-0.7223,-0.1043,7.5072,17.1166,-41.203
2025-08-15T23:59:37.835Z,-0.2663,-0.8317,-0.3917,0.06,-0.9601,-0.2205,7.3535,17.0042,-41.2329
2025-08-15T23:59:37.845Z,-0.1876,-0.9705,-0.0679,0.0099,-0.945,-0.2647,6.8826,16.9056,-41.1554
2025-08-15T23:59:37.855Z,-0.1949,-1.0466,0.2478,-0.0506,-0.8306,-0.2945,6.5209,16.9966,-41.404
2025-08-15T23:59:37.865Z,-0.2273,-1.0298,0.399,-0.111,-0.6389,-0.307,6.1472,17.0574,-41.5424
2025-08-15T23:59:37.875Z,-0.2733,-0.998,0.5043,-0.1596,-0.38,-0.2959,5.7786,17.1858,-41.5513
2025-08-15T23:59:37.885Z,-0.3183,-0.9736,0.5077,-0.1918,-0.0986,-0.2501,5.6603,17.1932,-41.4277
2025-08-15T23:59:37.894Z,-0.3418,-0.9796,0.4412,-0.1969,0.1699,-0.1792,5.4525,17.2105,-41.4526
2025-08-15T23:59:37.905Z,-0.3295,-0.9776,0.3337,-0.1969,0.1699,-0.1792,5.3516,17.4758,-41.3519
2025-08-15T23:59:37.914Z,-0.3512,-0.9212,0.1787,-0.1396,0.4767,-0.034,5.351,17.5589,-41.2297
2025-08-15T23:59:37.924Z,-0.4517,-0.8247,0.0539,-0.0954,0.4645,0.0086,5.4973,17.533,-41.2514
2025-08-15T23:59:37.934Z,-0.5252,-0.6521,-0.0424,-0.0954,0.4645,0.0086,5.7592,17.5359,-41.2912
2025-08-15T23:59:37.944Z,-0.531,-0.4358,-0.1481,0.0087,0.3229,0.0271,5.952,17.4977,-41.1962
2025-08-15T23:59:37.955Z,-0.4817,-0.2987,-0.3084,0.059,0.2563,0.0004,6.0926,17.6462,-41.0984
2025-08-15T23:59:37.964Z,-0.3917,-0.2281,-0.5234,0.0942,0.2165,-0.042,6.0728,17.614,-41.0458
2025-08-15T23:59:37.974Z,-0.33,-0.156,-0.7263,0.097,0.201,-0.0965,6.2156,17.5533,-41.029
2025-08-15T23:59:37.984Z,-0.2816,-0.0665,-0.8729,0.0687,0.2007,-0.1296,6.346,17.3798,-41.1354
2025-08-15T23:59:37.995Z,-0.1967,0.0112,-0.9911,0.0299,0.2258,-0.1348,6.3333,17.4536,-41.2617
2025-08-15T23:59:38.005Z,-0.1361,0.0048,-1.2026,-0.0161,0.2447,-0.1174,6.4753,17.4633,-40.9883
2025-08-15T23:59:38.014Z,-0.0967,-0.0355,-1.3506,-0.0661,0.223,-0.0985,6.3774,17.6091,-40.9119
2025-08-15T23:59:38.025Z,-0.1275,-0.0056,-1.3557,-0.1118,0.1685,-0.0881,6.4941,17.2916,-40.9449
2025-08-15T23:59:38.035Z,-0.158,0.1139,-1.2473,-0.1346,0.1248,-0.0924,6.447,17.4258,-40.7892
2025-08-15T23:59:38.045Z,-0.0959,0.2311,-1.1451,-0.1329,0.0964,-0.1074,6.5656,17.53,-40.7843
2025-08-15T23:59:38.054Z,-0.008,0.2525,-1.1284,-0.1179,0.0827,-0.1275,6.6858,17.6314,-40.8362
2025-08-15T23:59:38.065Z,0.0517,0.2471,-1.0562,-0.0991,0.076,-0.1467,6.6174,17.688,-40.7121
2025-08-15T23:59:38.075Z,0.0065,0.3096,-0.9911,-0.0913,0.0674,-0.1687,6.653,17.7735,-40.6788
2025-08-15T23:59:38.084Z,-0.1306,0.4384,-0.8753,-0.0862,0.0579,-0.1653,6.5322,17.9895,-40.7237
2025-08-15T23:59:38.095Z,-0.1968,0.5805,-0.75,-0.0662,0.0707,-0.1475,6.759,17.9705,-40.6477
2025-08-15T23:59:38.105Z,-0.2107,0.5754,-0.7657,-0.0385,0.0749,-0.1189,6.826,18.016,-40.4337
2025-08-15T23:59:38.115Z,-0.2291,0.5133,-0.7326,-0.0071,0.0482,-0.0953,6.7857,17.9605,-40.4563
2025-08-15T23:59:38.125Z,-0.3326,0.5527,-0.6337,0.0232,-0.0076,-0.0737,6.7314,18.0778,-40.3652
2025-08-15T23:59:38.134Z,-0.4796,0.6741,-0.4828,0.0546,-0.0591,-0.0551,6.6756,18.1348,-40.6248
2025-08-15T23:59:38.145Z,-0.4696,0.8265,-0.2895,0.1035,-0.0885,-0.0532,6.7033,18.1451,-40.4922
2025-08-15T23:59:38.155Z,-0.3726,0.8543,-0.2102,0.1495,-0.1116,-0.0614,6.8754,18.1403,-40.6031
2025-08-15T23:59:38.165Z,-0.3833,0.7502,-0.1491,0.1669,-0.1581,-0.0752,6.5997,18.129,-40.6038
2025-08-15T23:59:38.174Z,-0.4591,0.72,0.0139,0.1658,-0.2206,-0.0733,6.7002,18.0593,-40.5309
2025-08-15T23:59:38.184Z,-0.5349,0.7533,0.1413,0.1454,-0.2756,-0.0652,6.5801,17.8545,-40.5822
2025-08-15T23:59:38.195Z,-0.4774,0.7589,0.2577,0.1256,-0.3071,-0.0668,6.4976,17.7863,-40.5142
2025-08-15T23:59:38.205Z,-0.3766,0.6934,0.3532,0.1099,-0.3218,-0.0722,6.386,18.0071,-40.5504
2025-08-15T23:59:38.214Z,-0.3394,0.6399,0.5082,0.0889,-0.3244,-0.0803,6.299,18.0047,-40.5769
2025-08-15T23:59:38.224Z,-0.3304,0.6235,0.6632,0.0741,-0.3063,-0.0869,6.0807,17.8413,-40.6309
2025-08-15T23:59:38.234Z,-0.2435,0.5599,0.759,0.0728,-0.2585,-0.0918,5.9937,17.7404,-40.6318
2025-08-15T23:59:38.244Z,-0.0732,0.4651,0.7984,0.0805,-0.2067,-0.0952,5.8718,17.8579,-40.9099
2025-08-15T23:59:38.254Z,0.0012,0.3519,0.8689,0.0893,-0.1598,-0.0935,5.8816,17.9065,-40.6965
2025-08-15T23:59:38.264Z,-0.0181,0.2799,0.9479,0.1057,-0.0842,-0.0746,5.7719,17.7838,-40.7253
2025-08-15T23:59:38.274Z,-0.1154,0.3354,0.7763,0.1119,-0.0271,-0.0444,5.6486,17.7436,-40.8784
2025-08-15T23:59:38.284Z,-0.1933,0.4454,0.6278,0.0965,-0.0831,-0.0181,5.5812,17.6263,-40.7527
2025-08-15T23:59:38.294Z,-0.238,0.4889,0.6884,0.0594,-0.2183,-0.0264,5.5228,17.8133,-40.9725
2025-08-15T23:59:38.304Z,-0.2272,0.5529,0.8245,0.006,-0.4034,-0.0748,5.4631,17.8014,-40.8109
2025-08-15T23:59:38.314Z,-0.0688,0.6276,1.1041,-0.05,-0.5621,-0.1595,5.298,17.5848,-40.9399
2025-08-15T23:59:38.325Z,0.2016,0.6261,1.3957,-0.0875,-0.6422,-0.2535,4.9863,17.8115,-40.871
2025-08-15T23:59:38.334Z,0.4969,0.4901,1.6526,-0.1035,-0.6319,-0.3217,4.7785,17.8301,-40.8509
2025-08-15T23:59:38.344Z,0.6967,0.234,1.8079,-0.0844,-0.5532,-0.3634,4.3575,17.8634,-40.8104
2025-08-15T23:59:38.354Z,0.7493,-0.0768,1.7892,-0.0619,-0.4557,-0.3821,4.3395,17.9231,-40.7968
2025-08-15T23:59:38.364Z,0.6739,-0.307,1.8301,-0.0232,-0.3711,-0.3718,4.0954,17.8321,-40.8636
2025-08-15T23:59:38.374Z,0.6061,-0.4708,1.7862,0.0362,-0.2735,-0.3422,3.9108,18.0238,-40.8426
2025-08-15T23:59:38.384Z,0.5651,-0.6782,1.6227,0.1138,-0.1757,-0.3008,3.4559,18.1088,-41.0859
2025-08-15T23:59:38.394Z,0.5799,-0.8477,1.4384,0.2136,-0.0685,-0.2541,3.292,18.1415,-41.089
2025-08-15T23:59:38.404Z,0.6523,-1.0151,1.1696,0.316,0.0589,-0.2172,3.4413,18.1785,-40.907
2025-08-15T23:59:38.414Z,0.7596,-1.2061,0.7756,0.4079,0.2225,-0.1814,3.3256,18.0048,-40.9462
2025-08-15T23:59:38.424Z,0.8761,-1.3548,0.2632,0.4765,0.4091,-0.1474,3.2241,17.8229,-40.9675
2025-08-15T23:59:38.434Z,0.9495,-1.4213,-0.3401,0.522,0.5805,-0.1068,3.4117,17.7061,-41.1066
2025-08-15T23:59:38.445Z,0.9565,-1.3955,-0.8726,0.544,0.7056,-0.0651,3.5673,17.6012,-41.1867
2025-08-15T23:59:38.454Z,0.9595,-1.3079,-1.3051,0.5524,0.7612,-0.026,3.9259,17.4165,-41.2168
2025-08-15T23:59:38.464Z,0.8898,-1.1772,-1.6746,0.5456,0.7291,0.0007,4.2555,17.1518,-41.3694
2025-08-15T23:59:38.474Z,0.8147,-0.9934,-1.8979,0.5246,0.6032,-0.0022,4.4614,17.0252,-41.4245
2025-08-15T23:59:38.485Z,0.8098,-0.876,-1.9555,0.5004,0.4116,-0.0379,4.7783,16.8258,-41.3372
2025-08-15T23:59:38.494Z,0.799,-0.7912,-1.9281,0.4535,0.1555,-0.119,4.9992,16.601,-41.4816
2025-08-15T23:59:38.504Z,0.7888,-0.7233,-1.7595,0.3814,-0.1411,-0.2397,5.0543,16.3138,-41.3193
2025-08-15T23:59:38.514Z,0.8648,-0.6754,-1.4527,0.2947,-0.4248,-0.3938,4.9975,16.2547,-41.4652
2025-08-15T23:59:38.524Z,1.0009,-0.6681,-1.211,0.1999,-0.6516,-0.561,4.7985,16.2216,-41.4465
2025-08-15T23:59:38.535Z,1.0825,-0.7263,-0.9893,0.1064,-0.8041,-0.7224,4.5039,16.125,-41.5234
2025-08-15T23:59:38.544Z,1.0633,-0.8522,-0.7381,0.0195,-0.8454,-0.8534,4.0296,16.2105,-41.5815
2025-08-15T23:59:38.554Z,0.949,-1.0841,-0.6512,-0.0673,-0.821,-0.9455,3.5708,16.1814,-41.5457
2025-08-15T23:59:38.563Z,0.7612,-1.3749,-0.5709,-0.1534,-0.743,-0.978,3.2272,16.2435,-41.6225
2025-08-15T23:59:38.575Z,0.4842,-1.5963,-0.5059,-0.2233,-0.6047,-0.9458,2.8448,16.6135,-41.5091
2025-08-15T23:59:38.584Z,0.2262,-1.6531,-0.5301,-0.274,-0.4363,-0.8645,2.3743,16.6229,-41.5434
2025-08-15T23:59:38.594Z,-0.0342,-1.6731,-0.5848,-0.3227,-0.2678,-0.7683,2.1361,16.7762,-41.7458
2025-08-15T23:59:38.604Z,-0.2378,-1.726,-0.5165,-0.3592,-0.0856,-0.6716,1.9513,16.8952,-41.5395
2025-08-15T23:59:38.613Z,-0.3643,-1.699,-0.4952,-0.3889,0.0856,-0.5618,1.7877,17.0518,-41.7001
2025-08-15T23:59:38.624Z,-0.4018,-1.5699,-0.5338,-0.4116,0.2257,-0.4561,1.6196,17.2811,-41.7003
2025-08-15T23:59:38.634Z,-0.3712,-1.3945,-0.5772,-0.4172,0.3096,-0.3704,1.7138,17.4899,-41.3885
2025-08-15T23:59:38.644Z,-0.3102,-1.2083,-0.5939,-0.4146,0.3377,-0.3169,1.7747,17.5686,-41.3616
2025-08-15T23:59:38.654Z,-0.2515,-1.0139,-0.5936,-0.395,0.3348,-0.2831,1.749,17.9627,-41.2977
2025-08-15T23:59:38.663Z,-0.0954,-0.8589,-0.6884,-0.3615,0.3111,-0.2452,1.68,18.0873,-41.0976
2025-08-15T23:59:38.674Z,0.0514,-0.7419,-0.8585,-0.3133,0.2524,-0.2208,1.8159,18.1364,-41.1119
2025-08-15T23:59:38.684Z,0.1212,-0.6407,-0.9494,-0.2737,0.1536,-0.2096,1.8856,18.2738,-40.9725
2025-08-15T23:59:38.694Z,0.085,-0.4707,-0.9188,-0.2308,0.0385,-0.2101,1.8752,18.5157,-40.8709
2025-08-15T23:59:38.704Z,0.1083,-0.2289,-0.8074,-0.1819,-0.052,-0.2054,1.8783,18.5364,-40.9505
2025-08-15T23:59:38.713Z,0.2227,-0.1231,-0.8546,-0.1429,-0.1274,-0.2122,2.0187,18.6611,-40.6374
2025-08-15T23:59:38.724Z,0.3207,-0.1542,-0.8715,-0.1319,-0.2002,-0.2201,1.8381,18.6829,-40.6942
2025-08-15T23:59:38.734Z,0.3224,-0.1376,-0.7759,-0.1489,-0.278,-0.2148,1.6906,18.8429,-40.7061
2025-08-15T23:59:38.744Z,0.2888,-0.0433,-0.6045,-0.1815,-0.3153,-0.1966,1.5469,18.9018,-40.754
2025-08-15T23:59:38.754Z,0.3636,0.0876,-0.4503,-0.2067,-0.2929,-0.1706,1.6307,19.0381,-40.6745
2025-08-15T23:59:38.763Z,0.523,0.1492,-0.3724,-0.2228,-0.2185,-0.1496,1.5059,19.0343,-40.4658
2025-08-15T23:59:38.774Z,0.6355,0.127,-0.3421,-0.2324,-0.1277,-0.131,1.3442,19.1024,-40.583
2025-08-15T23:59:38.783Z,0.6199,0.1702,-0.2623,-0.2346,-0.0407,-0.1114,1.1441,19.1934,-40.4542
2025-08-15T23:59:38.794Z,0.5804,0.3002,-0.188,-0.2276,0.0467,-0.0839,1.0113,19.3895,-40.4696
2025-08-15T23:59:38.804Z,0.5993,0.4852,-0.1498,-0.2015,0.1399,-0.0613,1.0705,19.4693,-40.5647
2025-08-15T23:59:38.813Z,0.6484,0.6058,-0.2214,-0.1744,0.1812,-0.044,1.1665,19.7804,-40.1706
2025-08-15T23:59:38.824Z,0.5966,0.6975,-0.226,-0.1556,0.1514,-0.0305,1.2318,19.6043,-40.1175
2025-08-15T23:59:38.834Z,0.5348,0.7905,-0.1379,-0.1486,0.093,-0.0214,1.1821,19.7449,-40.2357
2025-08-15T23:59:38.844Z,0.5618,0.8909,-0.1292,-0.1384,0.0211,-0.0089,1.1178,19.8207,-40.2748
2025-08-15T23:59:38.854Z,0.5969,0.9907,-0.0905,-0.1098,-0.0498,0.0046,1.214,19.8178,-40.167
2025-08-15T23:59:38.864Z,0.6169,1.0306,0.0028,-0.068,-0.1153,0.0092,1.3008,20.0016,-40.0258
2025-08-15T23:59:38.874Z,0.6171,1.0148,0.0839,-0.0273,-0.1585,0.0052,1.2142,19.8813,-40.1504
2025-08-15T23:59:38.884Z,0.5885,1.0186,0.1444,0.0107,-0.1931,0.0075,1.2536,19.8941,-40.0175
2025-08-15T23:59:38.894Z,0.5776,1.0272,0.2944,0.0482,-0.22,0.005,1.2242,19.7525,-40.1247
2025-08-15T23:59:38.904Z,0.5732,0.973,0.4006,0.0839,-0.2327,0.0048,1.1883,19.7821,-40.2586
2025-08-15T23:59:38.913Z,0.5997,0.8438,0.4417,0.1036,-0.2477,0.0053,1.1754,19.7616,-40.1878
2025-08-15T23:59:38.926Z,0.5795,0.7029,0.6865,0.1013,-0.267,0.0002,0.979,19.7382,-40.2084
2025-08-15T23:59:38.934Z,0.5795,0.7029,0.6865,0.098,-0.2765,-0.0065,0.979,19.7382,-40.2084
